,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats,torque_1,Age,seller_type_Individual,seller_type_Trustmark Dealer
2109,235000,100000,4,1,4,22.9,1248.0,74.0,5.0,190.0,11,1,0
2110,350000,52000,4,1,3,19.3,1248.0,73.9,5.0,190.0,10,1,0
2111,131000,80000,1,1,3,19.81,1086.0,68.05,5.0,99.04,12,1,0
2112,450000,85000,4,1,5,25.8,1498.0,98.6,5.0,200.0,6,1,0
2113,750000,83000,4,1,5,24.3,1248.0,88.5,5.0,200.0,6,1,0
2114,200000,50000,1,1,5,22.74,796.0,47.3,5.0,69.0,9,1,0
2115,125000,120000,1,1,2,18.9,1061.0,67.0,5.0,84.0,13,1,0
2116,500000,100000,4,1,5,15.96,2523.0,62.1,7.0,195.0,8,1,0
2117,380000,70000,4,1,3,22.9,1248.0,74.0,5.0,190.0,10,1,0
2118,128000,19000,1,1,5,19.7,796.0,46.3,5.0,62.0,14,1,0
2119,250000,68600,1,1,3,17.0,1497.0,118.0,5.0,146.0,13,1,0
2120,690000,60000,4,1,5,16.5,1493.0,70.0,7.0,195.0,5,1,0
2121,650000,65000,4,1,4,15.96,2523.0,62.1,7.0,195.0,8,1,0
2122,560000,40000,1,1,4,16.8,1497.0,116.3,5.0,146.0,10,1,0
2123,400000,25000,1,1,5,23.1,998.0,67.04,5.0,90.0,6,1,0
2124,200000,29500,1,1,5,20.92,998.0,67.1,5.0,90.0,10,1,0
2125,950000,13887,1,1,5,17.0,1591.0,121.3,5.0,151.0,4,1,0
2126,300000,50000,1,1,4,22.74,796.0,47.3,5.0,69.0,6,1,0
2127,315000,30000,1,1,4,25.17,799.0,53.3,5.0,72.0,6,1,0
2128,220000,100000,1,1,5,22.74,796.0,47.3,5.0,69.0,10,1,0
2129,130000,60000,1,1,4,14.49,1399.0,92.7,5.0,127.0,11,1,0
2130,595000,60000,4,1,4,22.54,1396.0,88.73,5.0,219.7,6,1,0
2131,110000,120000,4,1,5,19.4,1405.0,70.0,5.0,135.4,11,1,0
2132,680000,13500,1,1,5,17.0,1497.0,121.36,5.0,150.0,5,1,0
2133,280000,52000,4,1,5,20.3,1248.0,75.0,5.0,197.0,9,1,0
2134,530000,30000,1,1,4,21.4,1197.0,83.1,5.0,115.0,5,1,0
2135,610000,14000,1,1,5,19.1,1197.0,82.0,5.0,114.0,5,1,0
2136,500000,90000,4,1,4,15.05,2179.0,147.9,7.0,320.0,8,1,0
2137,500000,50000,4,1,5,24.7,1047.0,69.0,5.0,140.0,4,1,0
2138,250000,120000,4,1,4,13.0,2489.0,95.0,8.0,220.0,12,1,0
2139,325000,10000,1,1,5,21.1,814.0,55.2,5.0,74.5,4,1,0
2140,550000,10000,1,1,5,21.4,1197.0,83.1,5.0,115.0,4,1,0
2141,720000,25000,1,1,5,20.73,1373.0,91.1,5.0,130.0,4,1,0
2142,950000,20000,1,1,5,17.0,1591.0,121.3,5.0,151.0,5,1,0
2143,350000,60000,4,1,5,22.9,1248.0,74.0,5.0,190.0,9,1,0
2144,500000,40000,1,1,5,18.9,1197.0,81.86,5.0,113.75,4,1,0
2145,380000,60000,4,1,5,19.3,1248.0,73.9,5.0,190.0,10,1,0
2146,380000,50000,1,2,5,16.9,1197.0,82.0,5.0,114.0,7,1,0
2147,900000,20000,1,1,5,17.0,1591.0,121.3,5.0,151.0,5,1,0
2148,295000,35000,1,1,5,24.7,796.0,47.3,5.0,69.0,5,1,0
2149,640000,40000,4,1,5,28.09,1248.0,88.5,5.0,200.0,6,1,0
2150,790000,60000,4,1,5,21.5,1497.0,108.5,5.0,260.0,4,1,0
2151,625000,20000,1,1,5,17.01,1591.0,121.4,5.0,154.9,7,1,0
2152,604000,30000,1,1,4,17.0,1497.0,121.36,5.0,150.0,5,1,0
2153,315000,29000,1,1,5,23.95,998.0,67.05,5.0,90.0,7,1,0
2154,950000,17000,4,1,5,20.0,1497.0,115.0,5.0,300.0,3,1,0
2155,400000,50000,1,1,5,20.51,998.0,67.04,5.0,90.0,5,1,0
2156,700000,42000,1,2,5,18.6,1368.0,98.63,5.0,132.3,4,1,0
2157,700000,120000,4,1,4,12.8,2494.0,102.0,8.0,200.124,11,1,0
2158,260000,110000,4,1,5,21.03,1461.0,65.0,5.0,160.0,10,1,0
2159,200000,90000,4,1,5,23.57,1396.0,70.0,5.0,140.0,10,1,0
2160,580000,70000,1,1,5,23.26,1197.0,88.5,5.0,113.0,2,1,0
2161,330000,66000,4,1,4,20.5,1598.0,105.0,5.0,250.0,11,1,0
2162,400000,70000,4,1,3,16.2,1493.0,110.0,5.0,235.44,11,1,0
2163,1350000,5000,1,2,5,14.8,1591.0,121.3,5.0,151.0,4,1,0
2164,250000,50000,4,1,4,21.03,1461.0,65.0,5.0,160.0,8,1,0
2165,725000,25000,1,1,5,15.41,1598.0,103.2,5.0,153.0,3,1,0
2166,300000,70000,4,1,5,23.4,1248.0,74.0,5.0,190.0,9,1,0
2167,120000,40000,1,1,4,16.1,796.0,37.0,4.0,59.0,16,1,0
2168,1175000,110000,4,1,5,16.0,2179.0,140.0,7.0,330.0,6,1,0
2169,380000,150000,4,1,5,13.93,2179.0,138.0,7.0,320.0,13,1,0
2170,400000,45000,4,1,5,19.1,1405.0,70.0,5.0,135.4,8,1,0
2171,140000,90000,4,1,3,16.1,1405.0,70.0,5.0,132.435,17,1,0
2172,229999,140000,4,1,4,11.57,2179.0,138.1,7.0,320.0,11,1,0
2173,110000,83000,1,1,4,13.8,1299.0,70.0,5.0,104.967,19,1,0
2174,550000,106000,4,2,4,16.96,1968.0,138.1,5.0,320.0,11,1,0
2175,150000,60000,1,1,2,15.26,1150.0,74.9,5.0,110.0,14,1,0
2176,265000,40000,1,1,4,16.8,796.0,34.2,8.0,59.0,5,1,0
2177,300000,138000,1,1,3,17.0,1197.0,80.0,5.0,111.834,11,1,0
2178,280000,80000,1,1,5,22.74,796.0,47.3,5.0,69.0,7,1,0
2179,130000,50000,1,1,4,15.3,1341.0,83.0,5.0,115.0,17,1,0
2180,350000,50000,1,1,5,18.2,1199.0,82.4,5.0,108.5,7,1,0
2181,200000,120000,1,1,5,18.5,1197.0,85.8,5.0,114.0,13,1,0
2182,550000,24400,1,1,5,22.0,1197.0,81.8,5.0,113.0,4,1,0
2183,400000,60000,4,1,4,15.96,2523.0,62.1,7.0,195.0,9,1,0
2184,170000,120000,1,1,4,18.5,1197.0,85.8,5.0,114.0,12,1,0
2185,600000,60000,4,1,4,24.8,1396.0,88.7,5.0,219.7,7,1,0
2186,130000,100000,1,1,4,19.7,796.0,46.3,5.0,62.0,11,1,0
2187,100000,120000,1,1,4,16.1,796.0,37.0,4.0,59.0,11,1,0
2188,310000,27500,1,1,5,25.17,799.0,53.3,5.0,72.0,6,1,0
2189,35000,10000,1,1,5,16.1,796.0,37.0,4.0,59.0,15,1,0
2190,200000,120000,1,1,3,18.5,1197.0,80.0,5.0,111.834,12,1,0
2191,650000,80000,4,1,5,22.54,1396.0,88.73,5.0,219.7,7,1,0
2192,210000,120000,1,1,5,15.64,1193.0,64.1,5.0,100.0,9,1,0
2193,509999,90000,4,1,5,24.4,1120.0,71.01,5.0,180.4,7,1,0
2194,229999,70000,4,1,5,20.0,1399.0,68.1,5.0,160.0,9,1,0
2195,409999,188000,4,1,4,19.01,1461.0,108.45,5.0,248.0,8,1,0
2196,130000,67840,1,1,5,18.0,995.0,62.0,5.0,90.3,11,1,0
2197,95000,30000,1,1,5,25.4,624.0,37.48,4.0,51.0,9,1,0
2198,225000,35000,1,1,4,22.74,796.0,47.3,5.0,69.0,6,1,0
2199,775000,100000,4,1,5,24.3,1248.0,88.5,5.0,200.0,5,1,0
2200,420000,30000,1,1,5,20.51,998.0,67.04,5.0,90.0,5,1,0
2201,480000,70000,1,1,5,18.9,1197.0,82.0,5.0,114.0,6,1,0
2202,260000,380000,4,1,4,13.6,2523.0,63.0,7.0,180.0,12,1,0
2203,600000,15000,1,1,5,16.2,1199.0,74.0,5.0,110.0,4,1,0
2204,140000,140000,4,1,4,13.8,1399.0,68.0,5.0,160.0,13,1,0
2205,130000,120000,1,1,3,19.7,796.0,35.0,8.0,59.841,12,1,0
2206,195000,112880,4,1,5,25.2,1248.0,74.0,5.0,190.0,15,0,0
2207,210000,135000,4,1,4,19.4,1405.0,70.0,5.0,135.4,9,0,0
2208,130000,80000,1,1,3,18.9,998.0,67.1,5.0,90.0,16,1,0
2209,141000,128000,1,1,3,18.6,1199.0,79.4,5.0,108.0,10,1,0
2210,280000,120000,4,1,5,13.6,2523.0,63.0,7.0,180.0,11,1,0
2211,350000,30000,1,2,5,12.6,1586.0,103.2,5.0,145.0,12,1,0
2212,575000,70000,1,1,5,17.0,1198.0,108.5,5.0,170.0,4,1,0
2213,550000,41000,1,1,5,18.6,1197.0,81.83,5.0,114.7,7,1,0
2214,120000,30000,1,1,4,19.7,796.0,46.3,5.0,62.0,16,1,0
2215,320000,30000,1,1,5,23.95,998.0,67.05,5.0,90.0,7,1,0
2216,250000,35000,1,1,5,16.36,1495.0,93.7,5.0,124.6,11,1,0
2217,300000,22000,1,1,5,15.0,1586.0,104.68,5.0,145.0,12,1,0
2218,250000,70000,1,1,5,18.9,998.0,67.1,5.0,90.0,16,1,0
2219,750000,70000,4,1,5,16.5,1493.0,70.0,7.0,195.0,4,1,0
2220,151000,200000,4,1,4,10.5,2179.0,120.0,8.0,290.0,17,1,0
2221,300000,120000,4,1,5,13.93,2179.0,138.03,7.0,320.0,11,1,0
2222,577000,3000,1,1,5,20.89,1197.0,81.8,5.0,113.0,3,1,0
2223,229999,50000,1,1,5,20.92,998.0,67.1,5.0,90.0,10,1,0
2224,500000,50000,4,1,5,15.96,2523.0,62.1,7.0,195.0,9,1,0
2225,840000,1500,1,2,5,18.2,1199.0,88.7,5.0,110.0,3,1,0
2226,900000,74000,4,1,5,22.27,1498.0,108.6,5.0,250.0,5,1,0
2227,650000,25000,1,1,5,18.7,1199.0,88.7,5.0,110.0,5,1,0
2228,650000,61915,4,1,5,27.3,1498.0,98.6,5.0,200.0,6,1,0
2229,250000,110000,1,1,5,21.1,814.0,55.2,5.0,74.5,6,1,0
2230,550000,70000,4,1,5,20.14,1498.0,88.0,5.0,230.0,6,1,0
2231,250000,150000,4,1,2,17.8,1248.0,75.0,5.0,190.0,15,1,0
2232,350000,110000,4,1,4,17.21,1493.0,100.0,7.0,240.0,9,1,0
2233,185000,90000,4,1,4,25.44,936.0,56.3,5.0,142.5,8,1,0
2234,229999,120000,1,1,3,15.6,1196.0,70.0,5.0,102.0,12,1,0
2235,1000000,65000,4,1,5,12.99,2494.0,100.6,8.0,200.0,6,1,0
2236,490000,10000,1,1,5,20.52,1197.0,81.8,5.0,113.0,3,1,0
2237,150000,80000,1,1,4,20.36,1197.0,78.9,5.0,111.8,13,1,0
2238,600000,184000,4,1,5,20.77,1248.0,88.76,7.0,200.0,9,1,0
2239,270000,80000,3,1,4,32.52,998.0,58.33,5.0,78.0,9,1,0
2240,60000,70000,1,1,4,17.3,993.0,60.0,5.0,78.0,17,1,0
2241,150000,89000,1,1,4,15.6,1586.0,104.68,5.0,145.0,14,1,0
2242,335000,33033,1,1,5,19.4,1198.0,86.8,5.0,109.0,8,0,0
2243,525000,69000,4,1,4,22.9,1248.0,74.0,5.0,190.0,9,1,0
2244,465000,63063,1,2,5,18.9,1197.0,82.0,5.0,114.0,7,0,0
2245,83000,90000,4,1,4,25.0,1396.0,69.0,5.0,140.0,10,1,0
2246,300000,8000,1,1,5,21.1,814.0,55.2,5.0,74.5,5,1,0
2247,350000,35000,1,1,5,17.0,1197.0,80.0,5.0,111.834,10,1,0
2248,300000,45000,1,1,5,17.0,1197.0,80.0,5.0,111.834,11,1,0
2249,250000,30000,4,1,5,20.4,1248.0,91.2,5.0,209.0,11,1,0
2250,114999,59000,1,1,4,16.1,796.0,37.0,4.0,59.0,16,1,0
2251,700000,6200,1,1,5,19.34,1462.0,103.0,7.0,138.0,4,1,0
2252,250000,120000,1,1,4,21.63,998.0,67.0,5.0,90.0,2,1,0
2253,350000,70000,1,1,5,20.51,998.0,67.04,5.0,90.0,6,1,0
2254,80000,70000,1,1,5,14.0,796.0,35.0,5.0,59.841,24,1,0
2255,850000,110000,4,1,5,15.4,2523.0,75.0,7.0,200.0,5,1,0
2256,90000,93000,1,1,3,18.0,995.0,62.0,5.0,90.3,15,1,0
2257,600000,110000,4,1,5,13.58,2499.0,72.4,10.0,171.0,8,1,0
2258,135000,57000,1,1,5,19.7,796.0,46.3,5.0,62.0,15,1,0
2259,150000,120000,1,1,5,13.2,1495.0,94.0,5.0,122.625,17,1,0
2260,259000,35000,4,1,5,23.03,1396.0,69.0,5.0,140.0,10,1,0
2261,220000,90000,4,1,5,23.03,1396.0,69.0,5.0,140.0,10,1,0
2262,246000,35000,4,1,4,23.03,1396.0,69.0,5.0,140.0,10,1,0
2263,240000,120000,1,1,5,17.5,1298.0,85.8,5.0,114.0,13,1,0
2264,946000,60000,4,1,5,22.1,1396.0,88.7,5.0,219.7,4,1,0
2265,215000,70000,4,1,5,23.03,1396.0,69.0,5.0,140.0,11,1,0
2266,50000,60000,1,1,2,17.3,993.0,60.0,5.0,78.0,23,1,0
2267,310000,100000,4,1,5,25.8,1498.0,98.6,5.0,200.0,9,1,0
2268,220000,35000,1,1,5,20.36,1197.0,78.9,5.0,111.7,14,1,0
2269,195000,90000,4,1,3,17.8,1248.0,75.0,5.0,190.0,14,1,0
2270,650000,50000,1,1,5,17.19,1197.0,81.86,5.0,114.73,7,1,0
2271,350000,98000,1,1,5,18.5,1197.0,80.0,5.0,111.834,11,1,0
2272,360000,30000,1,1,5,18.5,1197.0,82.85,5.0,113.7,9,1,0
2273,550000,50000,1,1,4,16.3,1797.0,147.5,5.0,177.5,9,1,0
2274,490000,26000,1,1,5,18.9,1197.0,82.0,5.0,114.0,6,1,0
2275,195000,46000,1,1,4,19.7,796.0,46.3,5.0,62.0,11,1,0
2276,125000,80000,1,1,2,19.7,796.0,46.3,5.0,62.0,12,1,0
2277,459999,10000,1,1,5,23.84,1199.0,84.0,5.0,114.0,3,1,0
2278,275000,16700,1,1,5,22.74,796.0,47.3,5.0,69.0,7,1,0
2279,680000,70000,4,1,5,28.4,1248.0,74.02,5.0,190.0,4,1,0
2280,600000,7967,1,1,5,20.85,1197.0,83.14,5.0,115.0,7,1,0
2281,720000,20000,1,1,5,22.0,1197.0,81.8,5.0,113.0,4,1,0
2282,356000,9656,1,1,5,25.17,799.0,53.3,5.0,72.0,6,1,0
2283,225000,50000,1,1,5,19.81,1086.0,68.05,5.0,99.04,11,1,0
2284,725000,17000,4,1,5,24.4,1498.0,98.63,5.0,215.0,3,1,0
2285,130000,50000,1,1,5,18.0,995.0,62.0,5.0,90.3,12,1,0
2286,300000,10000,1,1,5,25.17,799.0,53.3,5.0,72.0,7,1,0
2287,400000,43000,1,1,4,18.5,1197.0,82.85,5.0,113.7,9,1,0
2288,550000,50000,4,1,5,23.5,1396.0,88.7,5.0,219.9,9,1,0
2289,120000,90000,1,1,4,18.9,998.0,67.0,5.0,90.0,16,1,0
2290,409999,100000,4,1,4,14.0,2498.0,112.0,8.0,260.0,10,1,0
2291,110000,80000,1,1,4,0.0,1086.0,62.1,5.0,96.1,12,1,0
2292,450000,120000,4,1,5,15.96,2523.0,62.1,7.0,195.0,10,1,0
2293,610000,5000,1,1,5,21.21,1197.0,81.8,5.0,113.0,3,1,0
2294,515000,68609,4,1,5,22.7,1498.0,89.84,5.0,204.0,6,0,0
2295,925000,33360,4,1,5,22.77,1498.0,98.59,5.0,205.0,4,0,0
2296,860000,14317,1,1,5,14.23,1498.0,104.55,5.0,142.0,3,0,0
2297,225000,87237,4,1,4,20.0,1399.0,68.05,5.0,160.0,10,0,0
2298,500000,62960,4,1,5,25.83,1498.0,99.0,5.0,215.0,5,0,0
2299,600000,26634,1,2,5,21.21,1197.0,81.8,5.0,113.0,5,0,0
2300,195000,163720,4,1,5,18.5,1399.0,68.0,5.0,160.0,10,0,0
2301,265000,67998,1,1,5,18.9,998.0,67.1,5.0,90.0,10,0,0
2302,650000,20706,4,1,5,23.8,1499.0,98.63,5.0,215.0,4,0,0
2303,415000,100581,4,1,5,25.83,1498.0,99.0,5.0,215.0,7,0,0
2304,600000,67303,4,1,5,20.45,1461.0,83.8,5.0,200.0,7,0,0
2305,340000,79139,1,1,5,18.5,1197.0,85.8,5.0,114.0,9,0,0
2306,350000,84784,4,1,5,24.0,1120.0,70.0,5.0,160.0,8,0,0
2307,265000,130376,4,1,4,23.2,1248.0,73.94,5.0,190.0,10,0,0
2308,625000,72000,4,1,5,13.93,2179.0,138.03,7.0,320.0,5,1,0
2309,245000,127000,4,1,4,16.8,1493.0,110.0,5.0,235.44,14,1,0
2310,395000,120000,4,1,5,25.2,1248.0,74.0,5.0,190.0,8,1,0
2311,490000,100000,4,1,5,24.4,1120.0,71.0,5.0,180.4,8,1,0
2312,955000,40000,4,1,5,24.52,1248.0,88.5,7.0,200.0,4,1,0
2313,525000,110000,4,1,5,23.4,1248.0,74.0,5.0,190.0,9,1,0
2314,550000,30000,1,1,5,20.3,1199.0,84.0,5.0,114.0,5,1,0
2315,200000,120000,4,1,4,19.1,1405.0,70.0,5.0,135.4,8,1,0
2316,500000,15000,1,1,5,18.16,1196.0,86.8,5.0,112.0,5,1,0
2317,825000,33500,4,1,5,23.65,1248.0,88.5,5.0,200.0,6,1,0
2318,250000,70000,4,1,5,17.21,1493.0,100.0,7.0,240.0,10,1,0
2319,600000,10000,1,1,5,18.16,1197.0,78.8,5.0,104.0,7,1,0
2320,1325000,22053,4,1,5,16.36,2179.0,120.0,7.0,280.0,4,1,0
2321,770000,50000,4,1,5,18.49,1493.0,100.0,7.0,240.0,6,1,0
2322,415000,78432,4,1,5,16.52,1991.0,123.7,5.0,305.0,11,1,0
2323,825000,125000,4,1,4,14.66,2199.0,194.3,7.0,420.7,11,1,0
2324,530000,80000,4,1,5,26.1,1498.0,99.23,5.0,215.0,4,1,0
2325,425000,270000,4,1,3,12.8,2494.0,102.0,8.0,200.124,16,1,0
2326,310000,50000,1,1,4,19.4,1198.0,86.8,5.0,109.0,10,1,0
2327,390000,20000,1,1,5,23.84,1199.0,84.0,5.0,114.0,5,1,0
2328,700000,30000,1,1,5,15.29,1591.0,121.3,5.0,151.0,6,1,0
2329,200000,70000,1,1,4,19.81,1086.0,68.05,5.0,99.04,12,1,0
2330,1050000,7200,4,1,5,12.99,2494.0,100.6,8.0,200.0,9,1,0
2331,580000,97000,4,1,5,26.0,1498.0,98.6,5.0,200.0,8,1,0
2332,200000,60000,1,1,4,21.1,814.0,55.2,5.0,74.5,8,1,0
2333,245000,25000,1,1,5,18.2,1199.0,84.8,5.0,113.0,9,1,0
2334,210000,94000,1,1,4,20.36,1197.0,78.9,5.0,111.8,12,1,0
2335,50000,90000,1,1,4,15.4,1590.0,94.0,5.0,130.0,17,1,0
2336,700000,50000,4,2,4,12.12,2231.0,184.0,7.0,424.0,10,1,0
2337,660000,35000,4,1,5,22.95,1248.0,74.0,5.0,190.0,3,1,0
2338,630000,117500,1,1,4,17.4,1497.0,117.3,5.0,145.0,7,1,0
2339,950000,78500,4,1,5,15.1,2179.0,140.0,7.0,330.0,10,1,0
2340,740000,8000,1,1,5,18.6,1197.0,81.83,5.0,114.7,4,1,0
2341,570000,25000,1,1,5,18.12,1196.0,86.8,5.0,112.0,5,1,0
2342,450000,60000,4,1,3,22.32,1582.0,126.32,5.0,259.8,10,1,0
2343,390000,10000,1,1,5,22.5,999.0,67.0,5.0,91.0,3,1,0
2344,180000,70000,1,1,4,14.2,1597.0,92.0,5.0,130.0,13,1,0
2345,130000,60000,1,1,5,25.4,624.0,37.48,4.0,51.0,7,1,0
2346,270000,70000,1,1,4,17.7,1497.0,78.0,5.0,124.587,16,1,0
2347,60000,25000,1,1,3,16.1,796.0,37.0,4.0,59.0,25,1,0
2348,170000,90000,1,1,3,13.9,1599.0,103.2,5.0,146.169,16,1,0
2349,978999,90000,4,1,5,19.67,1582.0,126.2,5.0,259.9,7,1,0
2350,490000,25000,1,1,5,23.84,1199.0,84.0,5.0,114.0,4,1,0
2351,280000,60000,4,1,4,23.5,1498.0,88.7,5.0,204.0,10,1,0
2352,390000,25000,1,1,5,23.84,1199.0,84.0,5.0,114.0,4,1,0
2353,170000,60000,1,1,2,22.74,796.0,47.3,5.0,69.0,9,1,0
2354,45000,70000,1,1,5,18.0,995.0,62.0,5.0,90.3,14,1,0
2355,640000,80000,4,1,4,24.52,1248.0,88.5,7.0,200.0,6,1,0
2356,650000,110000,4,1,4,15.4,2523.0,75.0,9.0,200.0,7,1,0
2357,500000,115717,4,1,5,12.05,2179.0,120.0,9.0,290.0,9,1,0
2358,90000,110000,4,1,4,17.7,1399.0,68.0,5.0,156.96,14,1,0
2359,480000,70000,4,1,4,15.05,2179.0,147.9,7.0,320.0,8,1,0
2360,630000,4000,1,1,5,21.21,1197.0,81.8,5.0,113.0,3,1,0
2361,250000,50000,1,1,5,20.36,1197.0,78.9,5.0,111.8,11,1,0
2362,330000,70000,1,1,2,18.9,1197.0,82.0,5.0,114.0,6,1,0
2363,180000,70000,1,1,4,20.36,1197.0,78.9,5.0,111.7,13,1,0
2364,210000,50000,1,1,4,18.5,1197.0,80.0,5.0,111.834,12,1,0
2365,550000,55000,4,1,5,26.59,1248.0,74.0,5.0,190.0,6,1,0
2366,950000,5000,1,2,5,17.0,1198.0,108.5,5.0,170.0,2,1,0
2367,430000,100000,4,1,4,15.96,2523.0,62.1,7.0,195.0,9,1,0
2368,348000,23000,1,1,4,20.36,1197.0,78.9,5.0,111.8,8,1,0
2369,196000,60000,1,1,4,22.74,796.0,47.3,5.0,69.0,8,1,0
2370,150000,70000,1,1,4,18.9,1061.0,67.0,5.0,84.0,12,1,0
2371,150000,60000,1,1,4,18.9,1061.0,67.0,5.0,84.0,13,1,0
2372,1250000,100000,4,1,5,14.1,2179.0,153.86,7.0,400.0,3,1,0
2373,600000,90000,4,1,3,20.77,1248.0,88.76,7.0,200.0,7,1,0
2374,65000,26432,1,1,5,25.4,624.0,37.48,4.0,51.0,12,0,0
2375,220000,46702,1,1,5,16.8,796.0,34.2,8.0,59.0,6,0,0
2376,220000,46706,1,1,5,16.8,796.0,34.2,8.0,59.0,6,0,0
2377,110000,53523,1,1,5,16.84,1193.0,64.4,5.0,99.8,16,0,0
2378,175000,56365,4,1,5,25.44,936.0,56.3,5.0,142.5,10,0,0
2379,160000,49563,1,1,5,16.2,995.0,62.1,5.0,90.3,11,0,0
2380,65000,56432,1,1,5,16.1,796.0,37.0,4.0,59.0,18,0,0
2381,60000,52365,1,1,4,16.1,796.0,37.0,4.0,59.0,20,0,0
2382,120000,53512,1,1,4,19.7,796.0,46.3,5.0,62.0,15,0,0
2383,1000000,40000,4,2,5,11.18,2696.0,184.0,7.0,402.0,9,1,0
2384,220000,46533,1,1,5,18.9,998.0,67.1,5.0,90.0,12,0,0
2385,114999,58632,1,1,4,14.0,796.0,35.0,5.0,59.841,14,0,0
2386,850000,80000,4,2,4,16.0,2179.0,140.0,7.0,330.0,6,1,0
2387,750000,70000,4,1,5,24.52,1248.0,88.5,7.0,200.0,6,1,0
2388,265000,90000,1,1,5,23.01,999.0,67.0,5.0,91.0,5,1,0
2389,450000,110000,1,1,4,14.09,1596.0,99.6,5.0,146.0,8,1,0
2390,225000,90000,4,1,5,17.21,1493.0,100.0,7.0,240.0,9,1,0
2391,1125000,70000,4,1,5,15.4,2179.0,120.0,7.0,280.0,7,1,0
2392,270000,80000,1,1,5,16.6,1197.0,85.0,5.0,113.0,13,1,0
2393,130000,78000,1,1,5,19.7,796.0,46.3,5.0,62.0,15,1,0
2394,660000,45000,4,1,5,16.5,1493.0,70.0,7.0,195.0,5,1,0
2395,240000,50000,1,1,4,23.95,998.0,67.05,5.0,90.0,7,1,0
2396,275000,58000,1,1,5,24.7,796.0,47.3,5.0,69.0,5,1,0
2397,750000,120000,4,1,5,12.8,2494.0,102.0,8.0,200.124,10,1,0
2398,65000,30000,1,1,4,14.7,1150.0,76.0,5.0,109.872,15,1,0
2399,850000,162000,4,1,5,14.1,2179.0,147.94,7.0,320.0,5,1,0
2400,300000,50000,3,1,4,26.6,998.0,58.16,5.0,77.0,6,1,0
2401,555000,25000,1,1,4,18.6,1197.0,81.83,5.0,114.7,4,1,0
2402,825000,60000,4,1,5,15.4,1997.0,120.0,7.0,280.0,7,1,0
2403,150000,70000,2,1,3,13.45,1086.0,62.1,5.0,96.1,12,1,0
2404,185000,138000,4,1,4,19.3,1248.0,73.9,5.0,190.0,13,1,0
2405,180000,70000,1,1,4,20.36,1197.0,78.9,5.0,111.7,12,1,0
2406,160000,48000,1,1,4,19.7,796.0,46.3,5.0,62.0,12,1,0
2407,500000,110000,4,2,5,11.4,2953.0,153.86,7.0,380.0,10,1,0
2408,375000,88000,4,1,4,25.2,1248.0,74.0,5.0,190.0,8,1,0
2409,900000,68000,4,1,5,12.99,2494.0,100.6,7.0,200.0,7,1,0
2410,459999,70000,1,1,5,18.9,1197.0,82.0,5.0,114.0,5,1,0
2411,480000,80000,4,1,5,20.45,1461.0,83.8,5.0,200.0,8,1,0
2412,320000,100000,4,1,3,22.9,1248.0,74.0,5.0,190.0,9,1,0
2413,370000,96000,4,1,4,22.9,1248.0,74.0,5.0,190.0,9,1,0
2414,75000,30000,1,1,3,17.3,993.0,60.0,5.0,78.0,20,1,0
2415,400000,60000,4,1,3,23.2,1248.0,73.94,5.0,190.0,6,1,0
2416,425000,65000,4,1,5,25.2,1248.0,74.0,5.0,190.0,8,1,0
2417,325000,48000,1,1,5,23.1,998.0,67.04,5.0,90.0,8,1,0
2418,350000,65300,1,1,4,18.9,1197.0,82.0,5.0,114.0,6,1,0
2419,600000,40000,1,1,5,18.6,1197.0,81.83,5.0,114.7,4,1,0
2420,120000,60000,4,1,4,25.44,936.0,57.6,5.0,150.0,10,1,0
2421,200000,70000,1,1,4,20.92,998.0,67.1,5.0,90.0,10,1,0
2422,100000,70000,1,1,3,19.7,796.0,46.3,5.0,62.0,14,1,0
2423,350000,70000,4,1,4,24.0,1120.0,70.0,5.0,160.0,8,1,0
2424,85000,150000,1,1,4,19.7,796.0,46.3,5.0,62.0,16,1,0
2425,399000,10000,1,1,5,23.95,998.0,67.05,5.0,90.0,3,1,0
2426,580000,56000,4,1,5,22.32,1582.0,126.3,5.0,259.9,8,1,0
2427,290000,30000,1,1,5,22.7,799.0,53.64,5.0,72.0,5,1,0
2428,380000,50000,1,1,4,18.9,1197.0,82.0,5.0,114.0,8,1,0
2429,200000,120000,4,1,5,20.0,1399.0,68.0,5.0,160.0,12,1,0
2430,390000,40000,3,1,5,26.6,998.0,58.16,5.0,77.0,4,1,0
2431,500000,27500,1,1,5,18.9,1197.0,81.86,5.0,113.75,5,1,0
2432,520000,73000,4,1,5,20.77,1248.0,88.76,7.0,200.0,10,1,0
2433,650000,75000,4,1,5,26.59,1248.0,74.0,5.0,190.0,5,1,0
2434,380000,5000,1,1,5,23.01,999.0,67.0,5.0,91.0,4,1,0
2435,275000,50000,2,1,5,26.2,998.0,58.2,5.0,77.0,12,1,0
2436,520000,70000,4,1,5,26.59,1248.0,74.0,5.0,190.0,7,1,0
2437,610000,60000,4,1,5,26.59,1248.0,74.0,5.0,190.0,7,1,0
2438,85000,110000,1,1,5,18.9,998.0,67.1,5.0,90.0,18,1,0
2439,490000,95000,4,1,5,20.46,1461.0,83.8,5.0,200.0,9,1,0
2440,229999,34000,1,1,4,21.1,814.0,55.2,5.0,74.5,7,1,0
2441,411000,25000,1,1,5,18.9,1197.0,82.0,5.0,114.0,7,1,0
